Periodo;Item;T_No;DC;Detalle;Codigo;Campo;Lst;X;ID
^31/12/2012^;^000^;26;^D^;^Cta_Sobrantes^;^1.1.01.04^;^.^;0;^.^;535
^31/12/2012^;^000^;26;^D^;^Cta_Servicio^;^1.1.01.04^;^.^;0;^.^;536
^31/12/2012^;^000^;2;^D^;^Cta_Caja_General^;^1.1.01.04^;^.^;0;^.^;537
^31/12/2012^;^000^;4;^D^;^Cta_Caja_GMN^;^1.1.01.04^;^.^;0;^.^;538
^31/12/2012^;^000^;12;^D^;^Cta_Diferencial_Cambiario^;^1.1.01.04^;^.^;0;^.^;539
^31/12/2012^;^000^;10;^D^;^Cta_CxP Tarjetas^;^1.1.01.04^;^.^;0;^.^;540
^31/12/2012^;^000^;15;^D^;^Cta_Gasto_Bancario^;^1.1.01.04^;^.^;0;^.^;541
^31/12/2012^;^000^;31;^D^;^Cta_Ventas^;^1.1.02.01^;^.^;0;^.^;542
^31/12/2012^;^000^;14;^D^;^Cta_Gastos^;^1.1.02.01^;^.^;0;^.^;543
^31/12/2012^;^000^;30;^D^;^Cta_Utilidad_Perdida^;^1.1.02.01^;^.^;0;^.^;544
^31/12/2012^;^000^;1;^D^;^Cta_Banco^;^1.1.02.02^;^.^;0;^.^;545
^31/12/2012^;^000^;23;^D^;^Cta_Protestos^;^1.1.02.03^;^.^;0;^.^;546
^31/12/2012^;^000^;13;^D^;^Cta_Faltantes^;^1.1.02.03^;^.^;0;^.^;547
^31/12/2012^;^000^;10;^D^;^Cta_CxC^;^1.1.03.01^;^.^;0;^.^;548
^31/12/2012^;^000^;29;^D^;^Cta_Transito^;^1.1.04.01^;^.^;0;^.^;549
^31/12/2012^;^000^;39;^D^;^Cta_CxP_Propinas^;^1.1.04.05.01^;^.^;0;^.^;550
^31/12/2012^;^000^;24;^D^;^Cta_Ret_Ingreso^;^1.1.05.02^;^.^;0;^.^;551
^31/12/2012^;^000^;19;^D^;^Cta_IVA_Inventario^;^1.1.08.02^;^.^;0;^.^;552
^31/12/2012^;^000^;28;^D^;^Cta_Suspenso^;^1.9.90.20.35.01^;^.^;0;^.^;553
^31/12/2012^;^000^;23;^D^;^Cta_Proveedores^;^2^;^.^;0;^.^;554
^31/12/2012^;^000^;25;^D^;^Cta_Ret_1^;^2.1.03.01.01^;^.^;0;^.^;555
^31/12/2012^;^000^;25;^D^;^Cta_Ret_2^;^2.1.03.01.02^;^.^;0;^.^;556
^31/12/2012^;^000^;25;^D^;^Cta_Ret_5^;^2.1.03.01.02^;^.^;0;^.^;557
^31/12/2012^;^000^;25;^D^;^Cta_Ret_8^;^2.1.03.01.04^;^.^;0;^.^;558
^31/12/2012^;^000^;18;^D^;^Cta_IVA^;^2.1.03.03^;^.^;0;^.^;559
^31/12/2012^;^000^;31;^D^;^Cta_CxP_NC^;^2.1.03.04^;^.^;0;^.^;560
^31/12/2012^;^000^;25;^D^;^Cta_Ret_30^;^2.1.03.04.01^;^.^;0;^.^;561
^31/12/2012^;^000^;25;^D^;^Cta_Ret_70^;^2.1.03.04.02^;^.^;0;^.^;562
^31/12/2012^;^000^;25;^D^;^Cta_Ret_100^;^2.1.03.04.03^;^.^;0;^.^;563
^31/12/2012^;^000^;24;^D^;^Cta_Ret_Egreso^;^2.1.05.04^;^.^;0;^.^;564
^31/12/2012^;^000^;1;^D^;^Cta_Anticipos^;^2.1.07.02.99^;^.^;0;^.^;565
^31/12/2012^;^000^;1;^D^;^Cta_Anticipos_Clientes^;^2.1.07.02.99^;^.^;0;^.^;566
^31/12/2012^;^000^;20;^D^;^Cta_Libretas^;^2.1.10.01.01^;^.^;0;^.^;567
^31/12/2012^;^000^;40;^C^;^Cta_Impuesto_Renta_Empleado^;^2.1.12.04.01^;^.^;0;^.^;568
^31/12/2012^;^000^;26;^D^;^Cta_Seguro_Desgravamen^;^2.5.10.05^;^.^;0;^.^;569
^31/12/2012^;^000^;27;^C^;^Cta_Solca^;^2.6.02.01^;^.^;0;^.^;570
^31/12/2012^;^000^;17;^D^;^Cta_Intereses1^;^2.9.04.05.05.01^;^.^;0;^.^;571
^31/12/2012^;^000^;6;^D^;^Cta_Certificado^;^3.3.01.25^;^.^;0;^.^;572
^31/12/2012^;^000^;16;^D^;^Cta_Intereses^;^4.1.02.10.01^;^.^;0;^.^;573
^31/12/2012^;^000^;11;^D^;^Cta_Descuentos^;^4.2.01.04^;^.^;0;^.^;574
^31/12/2012^;^000^;11;^D^;^Cta_Descuentos_Pronto_Pago^;^4.2.04.02.03^;^.^;0;^.^;575
^31/12/2012^;^000^;31;^D^;^Cta_Devolucion_Ventas^;^4.4.02.01^;^.^;0;^.^;576
^31/12/2012^;^000^;37;^D^;^Cta_Devolucion_Ventas_NC^;^4.4.02.01^;^.^;0;^.^;577
^31/12/2012^;^000^;8;^D^;^Cta_Comision^;^5.2.01.05.10^;^.^;0;^.^;578
^31/12/2012^;^000^;22;^C^;^Cta_Otro_Impuesto^;^5.3.02.35^;^.^;0;^.^;579
^31/12/2012^;^000^;9;^D^;^Cta_ComisionB^;^5.7.07.01^;^.^;0;^.^;580
^31/12/2012^;^000^;1;^D^;^Cta_Apertura^;^5.7.90.01^;^.^;0;^.^;581
^31/12/2012^;^000^;7;^D^;^Cta_Cobranzas^;^5.8.90.01^;^.^;0;^.^;582
^31/12/2012^;^000^;15;^C^;^Cta_Impuesto^;^5.8.90.04^;^.^;0;^.^;583
^31/12/2012^;^000^;21;^D^;^Cta_Fondo_Mortuorio^;^5.8.90.04^;^.^;0;^.^;584
^31/12/2012^;^000^;21;^D^;^Cta_Mantenimiento^;^5.8.90.04^;^.^;0;^.^;585
^31/12/2012^;^000^;36;^B^;^Inv_Promedio^;^TRUE^;^.^;0;^.^;586
^.^;^999^;38;^D^;^Cta_Ret_IVA_Egreso^;^2.1.08.01.01.014^;^.^;0;^.^;587
